basin,window,date,obs_peak,sim_peak,rel_error,norm_magnitude,regime
camels_11266500,WY2017,2017-01-09,20.57817840576172,3.391599655151367,-0.835184651028113,0.33287250901563165,snow
camels_11266500,WY2017,2017-02-08,16.073942184448242,3.1423919200897217,-0.804503967724232,0.2600120068553479,snow
camels_11266500,WY2017,2017-05-05,22.19734764099121,15.933762550354004,-0.2821771858485661,0.35906418231266424,snow
camels_11266500,WY2017,2017-06-04,18.252460479736328,15.325066566467285,-0.1603835228964885,0.29525170769718534,snow
camels_11266500,WY2017,2017-06-20,17.457595825195312,16.459083557128906,-0.05719643632861085,0.2823939810963299,snow
camels_11266500,WY2023,2022-12-31,10.156611442565918,1.7907648086547852,-0.823684816655507,0.1642932949321296,snow
camels_11266500,WY2023,2023-04-30,16.692169189453125,16.700204849243164,0.0004814029679927016,0.2700124437375345,snow
camels_11266500,WY2023,2023-05-22,24.935216903686523,20.014713287353516,-0.19733149446177628,0.4033519415525682,snow
camels_11381500,WY2017,2016-11-01,5.950695514678955,6.252789497375488,0.05076616371167689,0.057284324913506476,rain
camels_11381500,WY2017,2016-12-10,23.586393356323242,24.14037322998047,0.023487265106121487,0.22705423546348022,rain
camels_11381500,WY2017,2016-12-15,47.317047119140625,23.20155906677246,-0.5096575023299161,0.4554971926280423,rain
camels_11381500,WY2017,2017-01-08,33.68454360961914,41.639610290527344,0.23616370680576806,0.3242640017350483,rain
camels_11381500,WY2017,2017-01-20,10.4587984085083,9.40665054321289,-0.10059930636386308,0.10068154298265708,rain
camels_11381500,WY2017,2017-02-09,43.78269577026367,41.40764617919922,-0.05424630779993084,0.4214737863676935,rain
camels_11381500,WY2017,2017-02-18,18.970096588134766,8.826346397399902,-0.5347231704175655,0.18261548988932605,rain
camels_11381500,WY2017,2017-04-07,10.170279502868652,11.727203369140625,0.15308565175940575,0.0979041179415705,rain
camels_11381500,WY2017,2017-04-13,11.685002326965332,9.14818000793457,-0.21710071149721288,0.11248558563646727,rain
camels_11381500,WY2023,2022-12-10,5.777584552764893,5.660120010375977,-0.020331081495415373,0.05561787356106993,rain
camels_11381500,WY2023,2022-12-31,12.045650482177734,9.602189064025879,-0.20285010110222804,0.11595736234755624,rain
camels_11381500,WY2023,2023-01-05,15.002965927124023,9.914325714111328,-0.33917561619018866,0.14442593688680888,rain
camels_11381500,WY2023,2023-01-14,20.989727020263672,12.55371379852295,-0.40191152622406756,0.20205744681585508,rain
camels_11381500,WY2023,2023-03-14,19.33074378967285,23.925216674804688,0.2376769841410014,0.18608725741987647,rain
camels_11381500,WY2023,2023-03-28,7.934260845184326,8.507221221923828,0.07221345351750798,0.07637910141476505,rain
camels_11381500,WY2023,2023-04-30,8.583427429199219,4.687533378601074,-0.4538855932241053,0.08262829857667134,rain
camels_11451100,WY2017,2016-12-10,14.885950088500977,11.9937105178833,-0.19429324654607424,0.11370264510156385,rain
camels_11451100,WY2017,2016-12-15,23.710742950439453,20.079835891723633,-0.15313341578141165,0.181108641017868,rain
camels_11451100,WY2017,2017-01-04,9.170248031616211,18.694055557250977,1.0385550633744682,0.07004466972098863,rain
camels_11451100,WY2017,2017-01-10,61.71074295043945,45.789520263671875,-0.25799758559954594,0.47136223505598446,rain
camels_11451100,WY2017,2017-01-22,25.438016891479492,25.71354866027832,0.010831495630114074,0.19430199547247992,rain
camels_11451100,WY2017,2017-02-07,57.62809753417969,30.397029876708984,-0.4725310885253454,0.4401779586019676,rain
camels_11451100,WY2017,2017-02-21,30.933883666992188,35.669918060302734,0.153101836300112,0.23628081347109134,rain
camels_11451100,WY2017,2017-04-07,6.924793243408203,6.586845874786377,-0.04880252113570647,0.05289331912816043,rain
camels_11451100,WY2023,2022-12-30,16.958677291870117,10.92416000366211,-0.3558365540159737,0.1295346587920498,rain
camels_11451100,WY2023,2023-01-09,33.28925704956055,25.692123413085938,-0.2282157761936264,0.25427175003930663,rain
camels_11451100,WY2023,2023-01-14,32.34710693359375,40.692955017089844,0.25800910420302847,0.24707536958449636,rain
camels_11451100,WY2023,2023-03-14,51.818180084228516,55.6435432434082,0.07382280027900831,0.39580034226214933,rain
camels_11468500,WY2017,2016-11-27,8.771916389465332,6.947760105133057,-0.20795413491663042,0.07234570218115738,rain
camels_11468500,WY2017,2016-12-10,15.243879318237305,16.22206687927246,0.06416920133085041,0.12572271602669943,rain
camels_11468500,WY2017,2016-12-15,26.565357208251953,19.82245635986328,-0.25382308227702416,0.21909572955259343,rain
camels_11468500,WY2017,2017-01-10,49.38660430908203,48.20857620239258,-0.023853191025583788,0.4073122004872745,rain
camels_11468500,WY2017,2017-01-21,25.317319869995117,17.47751235961914,-0.3096618263952711,0.20880263810305252,rain
camels_11468500,WY2017,2017-02-07,42.16581726074219,18.835979461669922,-0.553287931188592,0.34775931761436857,rain
camels_11468500,WY2017,2017-02-21,24.158428192138672,11.958477020263672,-0.5049977206648301,0.19924476859495813,rain
camels_11468500,WY2017,2017-03-25,7.7824015617370605,9.263614654541016,0.19032853561379875,0.06418475514834689,rain
camels_11468500,WY2017,2017-04-08,5.856858730316162,7.118860244750977,0.21547412572928656,0.04830398952838072,rain
camels_11468500,WY2023,2022-12-31,23.35611915588379,15.918081283569336,-0.3184620622403654,0.1926277868526498,rain
camels_11468500,WY2023,2023-01-08,23.53441047668457,16.68878173828125,-0.2908774258520413,0.19409823073554286,rain
camels_11468500,WY2023,2023-01-15,18.363971710205078,30.97281837463379,0.6866078244621682,0.15145543678519652,rain
camels_11468500,WY2023,2023-03-01,8.37076187133789,5.334249019622803,-0.36275226776099473,0.06903721131000322,rain
camels_11468500,WY2023,2023-03-14,29.239721298217773,41.42368698120117,0.41669226456430136,0.24115234060385793,rain
camels_11468500,WY2023,2023-03-29,8.549053192138672,10.95509147644043,0.2814391524097947,0.07050765519289626,rain
camels_11473900,WY2017,2016-10-31,6.987444877624512,4.350494861602783,-0.3773840169338409,0.06783927065654866,rain
camels_11473900,WY2017,2016-12-10,23.206939697265625,21.990474700927734,-0.05241815647416973,0.22531009414820996,rain
camels_11473900,WY2017,2016-12-15,21.68517303466797,20.643436431884766,-0.04803911876182793,0.21053566053075698,rain
camels_11473900,WY2017,2017-01-10,44.384857177734375,31.0037899017334,-0.30147820961590427,0.4309209434731493,rain
camels_11473900,WY2017,2017-01-19,17.753942489624023,19.11252784729004,0.07652302346140959,0.17236837368567012,rain
camels_11473900,WY2017,2017-02-09,42.22902297973633,26.958450317382812,-0.3616132125453418,0.4099905143663721,rain
camels_11473900,WY2017,2017-02-16,11.819053649902344,12.898466110229492,0.09132816317625118,0.11474809368837227,rain
camels_11473900,WY2017,2017-02-21,23.206939697265625,18.904142379760742,-0.1854099408898737,0.22531009414820996,rain
camels_11473900,WY2017,2017-03-24,8.762839317321777,10.145174980163574,0.1577497444360632,0.08507610987691046,rain
camels_11473900,WY2017,2017-04-07,9.346182823181152,8.7759370803833,-0.06101375862062984,0.09073963906001119,rain
camels_11473900,WY2023,2022-12-30,29.54763412475586,15.390580177307129,-0.47912648057285717,0.28687023422093066,rain
camels_11473900,WY2023,2023-01-05,21.43154525756836,11.758898735046387,-0.4513275364083308,0.20807325492784814,rain
camels_11473900,WY2023,2023-01-14,26.504100799560547,22.75809669494629,-0.14133677399371983,0.2573213669860247,rain
camels_11473900,WY2023,2023-03-14,31.323028564453125,37.84539794921875,0.2082292065514866,0.30410707344129245,rain
camels_11473900,WY2023,2023-04-29,8.445804595947266,6.172826290130615,-0.26912513544385613,0.08199810287327443,rain
camels_11475560,WY2017,2016-11-01,12.57854175567627,6.153809547424316,-0.510769239634053,0.053405263961568555,rain
camels_11475560,WY2017,2016-11-27,13.756417274475098,13.806846618652344,0.003665877762432902,0.058406221482493755,rain
camels_11475560,WY2017,2016-12-10,38.24458312988281,33.43342208862305,-0.12579980346289912,0.16237669650616293,rain
camels_11475560,WY2017,2016-12-15,52.495418548583984,37.418113708496094,-0.28721182261141504,0.222882090691873,rain
camels_11475560,WY2017,2017-01-10,86.086669921875,85.67684936523438,-0.004760557668365422,0.3655019333759791,rain
camels_11475560,WY2017,2017-01-21,31.555418014526367,33.29083251953125,0.05499576979794703,0.1339762161001637,rain
camels_11475560,WY2017,2017-02-07,73.72624969482422,46.33728790283203,-0.3714953887572416,0.313022757512555,rain
camels_11475560,WY2017,2017-02-21,37.08124923706055,30.53761863708496,-0.17646737190924,0.15743747900159202,rain
camels_11475560,WY2017,2017-03-25,12.069583892822266,19.395124435424805,0.6069422614444073,0.0512443593401113,rain
camels_11475560,WY2017,2017-04-13,10.877166748046875,10.72942066192627,-0.013583140678351285,0.0461816618028318,rain
camels_11475560,WY2023,2022-12-30,87.83167266845703,20.205245971679688,-0.7699548994364536,0.3729107677309488,rain
camels_11475560,WY2023,2023-01-09,34.609169006347656,25.097808837890625,-0.2748219746828523,0.14694166002513395,rain
camels_11475560,WY2023,2023-03-14,60.05708312988281,69.64923858642578,0.15971730488139818,0.25498698017724375,rain
camels_11476600,WY2017,2016-11-01,11.031119346618652,9.764738082885742,-0.11480079436554111,0.08631548578407429,rain
camels_11476600,WY2017,2016-11-27,18.19462013244629,16.52507972717285,-0.0917601133258156,0.1423679162595766,rain
camels_11476600,WY2017,2016-12-15,41.366695404052734,32.764102935791016,-0.20795938336952374,0.3236830549002382,rain
camels_11476600,WY2017,2017-01-10,61.54557418823242,84.84503936767578,0.378572553538679,0.48157725131905543,rain
camels_11476600,WY2017,2017-01-20,34.640403747558594,27.917875289916992,-0.1940661115451172,0.27105166604361935,rain
camels_11476600,WY2017,2017-02-09,95.84966278076172,64.87252807617188,-0.3231845976907011,0.7499973434424997,rain
camels_11476600,WY2017,2017-02-21,43.04826736450195,24.770923614501953,-0.42457791843840126,0.3368408946521527,rain
camels_11476600,WY2017,2017-03-24,14.898736953735352,13.943061828613281,-0.06414470757418583,0.11657853363040611,rain
camels_11476600,WY2023,2022-12-10,10.324858665466309,10.830009460449219,0.04892568618614555,0.0807891895063949,rain
camels_11476600,WY2023,2022-12-30,22.264026641845703,32.467369079589844,0.4582882783012281,0.1742099069655654,rain
camels_11476600,WY2023,2023-01-08,59.19137191772461,25.291419982910156,-0.5727177937678997,0.4631562637267908,rain
camels_11476600,WY2023,2023-01-14,58.85505676269531,55.13447952270508,-0.06321593155523868,0.46052468980661576,rain
camels_11476600,WY2023,2023-03-14,65.91766357421875,39.516963958740234,-0.40051024541780283,0.5157876525834096,rain
camels_11476600,WY2023,2023-03-29,15.134157180786133,10.476005554199219,-0.3077906203128881,0.11842063238963257,rain
camels_11478500,WY2017,2016-10-17,7.748514652252197,3.6899147033691406,-0.5237907045453385,0.06233720403873007,rain
camels_11478500,WY2017,2016-10-30,22.649503707885742,15.83130931854248,-0.3010306308375937,0.1822164372631159,rain
camels_11478500,WY2017,2016-11-27,19.2861385345459,19.643394470214844,0.018523974357490897,0.1551579892280072,rain
camels_11478500,WY2017,2016-12-10,35.0811882019043,31.023698806762695,-0.11565997627530046,0.28222998665009436,rain
camels_11478500,WY2017,2016-12-15,60.029701232910156,38.64167022705078,-0.35629081215772884,0.4829420736853412,rain
camels_11478500,WY2017,2017-01-08,65.5643539428711,43.478214263916016,-0.336862004286653,0.5274686430664887,rain
camels_11478500,WY2017,2017-01-19,28.439603805541992,25.32048797607422,-0.10967508024355652,0.22879809418588593,rain
camels_11478500,WY2017,2017-02-04,45.98019790649414,24.269437789916992,-0.4721763086085101,0.3699130875109331,rain
camels_11478500,WY2017,2017-02-09,80.03960418701172,60.666343688964844,-0.24204593082171483,0.6439227853734137,rain
camels_11478500,WY2017,2017-02-16,28.99306869506836,18.076749801635742,-0.37651478042024067,0.23325074805505686,rain
camels_11478500,WY2017,2017-02-21,48.53465270996094,27.54770278930664,-0.43241166360189226,0.39046380947996745,rain
camels_11478500,WY2017,2017-03-09,13.283167839050293,8.757864952087402,-0.3406794931597007,0.10686377725605732,rain
camels_11478500,WY2017,2017-03-21,23.1603946685791,21.932077407836914,-0.053035247383266856,0.18632658165692276,rain
camels_11478500,WY2017,2017-04-20,15.411880493164062,14.390572547912598,-0.06626757492081942,0.12398938145437248,rain
camels_11478500,WY2023,2022-12-10,10.60098934173584,14.782212257385254,0.39441817936633894,0.08528551151621169,rain
camels_11478500,WY2023,2022-12-30,49.8118782043457,30.54631233215332,-0.38676650161951953,0.40073915511976554,rain
camels_11478500,WY2023,2023-01-08,44.277225494384766,32.478694915771484,-0.26646950993145607,0.3562125857386181,rain
camels_11478500,WY2023,2023-01-14,39.29603958129883,53.279998779296875,0.3558617954124079,0.3161386855713606,rain
camels_11478500,WY2023,2023-03-14,76.63365936279297,40.124908447265625,-0.47640620608616013,0.6165217818287836,rain
camels_11480390,WY2017,2016-10-30,10.576410293579102,9.305340766906738,-0.12017967262900388,0.1019216597833993,rain
camels_11480390,WY2017,2016-11-28,8.61221981048584,13.342551231384277,0.5492580919891298,0.08299335153791086,rain
camels_11480390,WY2017,2016-12-10,38.27653121948242,29.093399047851562,-0.2399154750720129,0.368859327914799,rain
camels_11480390,WY2017,2016-12-15,45.831111907958984,33.6978645324707,-0.26473822847359796,0.4416605318549105,rain
camels_11480390,WY2017,2017-01-10,59.8322639465332,44.42155838012695,-0.2575651421142518,0.5765853896318017,rain
camels_11480390,WY2017,2017-01-19,19.037538528442383,28.866710662841797,0.5163047796181464,0.18345898761011875,rain
camels_11480390,WY2017,2017-02-07,50.16240310668945,38.0444450378418,-0.2415745123508976,0.48339987211555097,rain
camels_11480390,WY2017,2017-02-21,27.196483612060547,20.358741760253906,-0.25142007140858375,0.26208426801445533,rain
camels_11480390,WY2017,2017-03-10,10.374955177307129,8.591045379638672,-0.17194385587037106,0.09998029789856751,rain
camels_11480390,WY2017,2017-03-24,11.482959747314453,16.562335968017578,0.4423403314542708,0.11065780205054782,rain
camels_11480390,WY2017,2017-04-20,8.823747634887695,11.893611907958984,0.34790934647014765,0.08503178105747072,rain
camels_11480390,WY2023,2022-12-11,6.728611469268799,6.536010265350342,-0.028624212409664826,0.06484158896538217,rain
camels_11480390,WY2023,2022-12-30,50.36385726928711,20.299419403076172,-0.5969447039264968,0.4853412248101125,rain
camels_11480390,WY2023,2023-01-08,32.93796157836914,24.863916397094727,-0.2451288663405559,0.3174131506591887,rain
camels_11480390,WY2023,2023-01-14,35.15397262573242,35.97493362426758,0.023353292308540385,0.33876817734368986,rain
camels_11480390,WY2023,2023-03-14,54.392967224121094,33.20738983154297,-0.3894911139023718,0.5241685360289107,rain
camels_11481200,WY2017,2016-10-17,9.123332977294922,2.8361411094665527,-0.6891332239517283,0.0643076992408357,rain
camels_11481200,WY2017,2016-10-27,13.930000305175781,4.915510177612305,-0.6471277767462851,0.09818848794397517,rain
camels_11481200,WY2017,2016-11-27,17.68666648864746,16.082565307617188,-0.09069550681355912,0.12466812643531787,rain
camels_11481200,WY2017,2016-12-10,27.53333282470703,18.764419555664062,-0.31848353865733925,0.1940743904443215,rain
camels_11481200,WY2017,2016-12-15,49.233333587646484,29.432321548461914,-0.4021871077231503,0.3470313334893594,rain
camels_11481200,WY2017,2017-01-04,17.8266658782959,9.307982444763184,-0.47786184425570444,0.12565494108582093,rain
camels_11481200,WY2017,2017-01-10,28.0,37.02772521972656,0.3224187578473772,0.1973637905384534,rain
camels_11481200,WY2017,2017-01-21,20.53333282470703,21.67481231689453,0.05559153508747485,0.14473344280970815,rain
camels_11481200,WY2017,2017-02-09,28.233333587646484,39.14047622680664,0.3863214595364886,0.19900849058551934,rain
camels_11481200,WY2017,2017-02-16,22.93666648864746,17.813079833984375,-0.22337974252705872,0.1616738371612779,rain
camels_11481200,WY2017,2017-02-21,30.799999237060547,21.879751205444336,-0.28961844975901146,0.2171001642145622,rain
camels_11481200,WY2017,2017-03-06,18.036666870117188,12.657572746276855,-0.298231051367496,0.1271351765059168,rain
camels_11481200,WY2017,2017-03-21,19.03999900817871,11.694656372070312,-0.38578482241271,0.13420737057509083,rain
camels_11481200,WY2017,2017-04-26,12.926666259765625,10.542770385742188,-0.18441691199558055,0.09111628043045984,rain
camels_11481200,WY2023,2022-12-05,12.739999771118164,4.21619176864624,-0.6690587249299303,0.08980052308167534,rain
camels_11481200,WY2023,2022-12-11,13.533332824707031,12.758173942565918,-0.057277752064587524,0.0953924951750948,rain
camels_11481200,WY2023,2022-12-30,49.46666717529297,20.96463394165039,-0.5761866497421609,0.34867603353642534,rain
camels_11481200,WY2023,2023-01-08,12.739999771118164,15.862695693969727,0.24510957448608256,0.08980052308167534,rain
camels_11481200,WY2023,2023-01-15,17.126667022705078,19.77388572692871,0.1545670678780743,0.12072085438896436,rain
camels_11481200,WY2023,2023-02-28,17.219999313354492,12.311349868774414,-0.2850551475210171,0.12137872634118597,rain
camels_11481200,WY2023,2023-03-13,39.66666793823242,36.0543212890625,-0.09106755966482853,0.27959871222570315,rain
camels_11482500,WY2017,2016-10-31,9.075166702270508,8.9078950881958,-0.018431795201388147,0.08837439367526255,rain
camels_11482500,WY2017,2016-11-27,15.455077171325684,15.768280029296875,0.020265370046309898,0.1505022573170565,rain
camels_11482500,WY2017,2016-12-10,24.700830459594727,18.321901321411133,-0.25824755765269336,0.24053783106771995,rain
camels_11482500,WY2017,2016-12-15,39.234745025634766,28.291030883789062,-0.2789291515643958,0.3820697642696198,rain
camels_11482500,WY2017,2017-01-11,35.14068603515625,41.55741500854492,0.18260112984046756,0.34220162819849115,rain
camels_11482500,WY2017,2017-01-21,24.66671371459961,20.988676071166992,-0.14910934978969975,0.24020560062479457,rain
camels_11482500,WY2017,2017-02-09,33.161888122558594,46.27040481567383,0.3952886109701962,0.32293200247492826,rain
camels_11482500,WY2017,2017-02-21,33.29835891723633,23.632749557495117,-0.2902728444895815,0.3242609613943285,rain
camels_11482500,WY2017,2017-03-09,16.23977279663086,11.313139915466309,-0.3033683378985845,0.15814365966051164,rain
camels_11482500,WY2017,2017-03-24,18.662092208862305,16.92299461364746,-0.09318877946541151,0.18173231828980316,rain
camels_11482500,WY2023,2022-12-11,9.006932258605957,10.96444320678711,0.21733381488583828,0.08770992350248712,rain
camels_11482500,WY2023,2022-12-31,39.91708755493164,20.962909698486328,-0.4748386973463844,0.3887144474235248,rain
camels_11482500,WY2023,2023-01-08,22.48321533203125,17.86958122253418,-0.20520348363715338,0.2189425922436794,rain
camels_11482500,WY2023,2023-01-15,27.191383361816406,21.402854919433594,-0.212880983852825,0.26479095058286223,rain
camels_11482500,WY2023,2023-03-14,46.399349212646484,33.325923919677734,-0.2817588072852861,0.45183901168101953,rain
camels_11522500,WY2017,2016-10-31,7.373833179473877,8.141203880310059,0.10406672922466813,0.09099004314128831,rain
camels_11522500,WY2017,2016-12-10,10.89716625213623,6.025104522705078,-0.44709437451007555,0.13446651195740944,rain
camels_11522500,WY2017,2016-12-15,24.28583335876465,16.35753059387207,-0.32645792498742027,0.2996771111105881,rain
camels_11522500,WY2017,2017-01-09,17.113332748413086,14.088804244995117,-0.17673521270708842,0.21117142836969235,rain
camels_11522500,WY2017,2017-01-19,11.828332901000977,13.948507308959961,0.1792454123251438,0.14595672220352426,rain
camels_11522500,WY2017,2017-02-09,39.008331298828125,37.281982421875,-0.044255901738739264,0.48134662954272117,rain
camels_11522500,WY2017,2017-02-16,16.106666564941406,17.086294174194336,0.060821250958608485,0.1987495851799201,rain
camels_11522500,WY2017,2017-03-19,17.86833381652832,11.953560829162598,-0.33101983923618666,0.22048782841393982,rain
camels_11522500,WY2017,2017-05-05,12.205833435058594,7.707017421722412,-0.36857917464401196,0.150614922225648,rain
camels_11522500,WY2023,2022-12-31,18.371665954589844,11.14261531829834,-0.3934891181975498,0.22669873824088044,rain
camels_11522500,WY2023,2023-03-14,10.884583473205566,18.683116912841797,0.7164751374118978,0.134311245684106,rain
camels_11522500,WY2023,2023-04-29,11.387916564941406,10.089315414428711,-0.11403325121915107,0.1405221672789921,rain
camels_11523200,WY2017,2016-10-30,24.738306045532227,13.725373268127441,-0.44517731962466917,0.2600200357813313,snow
camels_11523200,WY2017,2016-12-15,31.27175521850586,19.783451080322266,-0.3673699815667877,0.32869198464498134,snow
